Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
PPAKr	Propionate kinase	-1000.0	1.0 adp_c + 1.0 ppap_c <=> 1.0 ppa_c + 1.0 atp_c	(SCO5424)	Alternate Carbon Metabolism
PPM	phosphopentomutase	-1000.0	1.0 r1p_c <=> 1.0 r5p_c	(SCO7443)	Alternate Carbon Metabolism
PPM2	phosphopentomutase 2 (deoxyribose)	-1000.0	1.0 2dr1p_c <=> 1.0 2dr5p_c	(SCO7443)	Alternate Carbon Metabolism
PTA2	Phosphate acetyltransferase	0.0	1.0 pi_c + 1.0 ppcoa_c -> 1.0 coa_c + 1.0 ppap_c	(SCO5425)	Alternate Carbon Metabolism
RAFGH	raffinose galactohydrolase	0.0	1.0 raffin_c + 1.0 h2o_c -> 1.0 sucr_c + 1.0 gal_c	(SCO0274)	Alternate Carbon Metabolism
RBK	ribokinase	0.0	1.0 rib_DASH_D_c + 1.0 atp_c -> 1.0 r5p_c + 1.0 h_c + 1.0 adp_c	(SCO2748)	Alternate Carbon Metabolism
REPHACCOAI	ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)	-1000.0	1.0 rephaccoa_c <=> 1.0 2oxpaccoa_c	(SCO5144)	Alternate Carbon Metabolism
RMK	rhamnulokinase	0.0	1.0 atp_c + 1.0 rml_c -> 1.0 h_c + 1.0 adp_c + 1.0 rml1p_c	(SCO0814)	Alternate Carbon Metabolism
SBTO	D-sorbitol oxidase	0.0	1.0 o2_c + 1.0 sbt_DASH_D_c -> 1.0 h2o2_c + 1.0 fru_c	(SCO6147)	Alternate Carbon Metabolism
SUCR	sucrose hydrolyzing enzyme	0.0	1.0 h2o_c + 1.0 sucr_c -> 1.0 glc_DASH_D_c + 1.0 fru_c	(SCO1394 or SCO1055 or SCO2228 or SCO5442 or SCO3780 or SCO7334 or SCO7010)	Alternate Carbon Metabolism
TAUDO	Taurine dioxygenase	0.0	1.0 akg_c + 1.0 o2_c + 1.0 taur_c -> 1.0 co2_c + 1.0 so3_c + 1.0 succ_c + 1.0 aacald_c + 1.0 h_c	(SCO7357 or SCO7507)	Alternate Carbon Metabolism
TGBPA	Tagatose-bisphosphate aldolase	-1000.0	1.0 tagdp_DASH_D_c <=> 1.0 dhap_c + 1.0 g3p_c	((SCO5848 and SCO5852))	Alternate Carbon Metabolism
TRE6PP	trehalose-phosphatase	0.0	1.0 tre6p_c + 1.0 h2o_c -> 1.0 tre_c + 1.0 pi_c	(SCO4288)	Alternate Carbon Metabolism
TRE6PS	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	0.0	1.0 g6p_c + 1.0 udpg_c -> 1.0 tre6p_c + 1.0 udp_c + 1.0 h_c	(SCO4290)	Alternate Carbon Metabolism
TRSARr	tartronate semialdehyde reductase	-1000.0	1.0 nadh_c + 1.0 h_c + 1.0 2h3oppan_c <=> 1.0 glyc_DASH_R_c + 1.0 nad_c	(SCO6205)	Alternate Carbon Metabolism
UDPG4E	UDPglucose 4-epimerase	-1000.0	1.0 udpg_c <=> 1.0 udpgal_c	(SCO3137 or SCO2988 or SCO3326)	Alternate Carbon Metabolism
UGLT	UDPglucose--hexose-1-phosphate uridylyltransferase	-1000.0	1.0 udpg_c + 1.0 gal1p_c <=> 1.0 udpgal_c + 1.0 g1p_c	(SCO3138)	Alternate Carbon Metabolism
URIH	Uridine hydrolase	0.0	1.0 uri_c + 1.0 h2o_c -> 1.0 rib_DASH_D_c + 1.0 ura_c	(SCO3779)	Alternate Carbon Metabolism
XYLI1	xylose isomerase	-1000.0	1.0 xyl_DASH_D_c <=> 1.0 xylu_DASH_D_c	(SCO1169)	Alternate Carbon Metabolism
XYLI2	xylose isomerase	-1000.0	1.0 glc_DASH_D_c <=> 1.0 fru_c	(SCO1169)	Alternate Carbon Metabolism
XYLK	xylulokinase	0.0	1.0 xylu_DASH_D_c + 1.0 atp_c -> 1.0 xu5p_DASH_D_c + 1.0 h_c + 1.0 adp_c	(SCO1170 or SCO2462)	Alternate Carbon Metabolism
XYLTO	xylitol oxidase	0.0	1.0 xylt_c + 1.0 o2_c -> 1.0 h2o2_c + 1.0 xylu_DASH_D_c	(SCO6147)	Alternate Carbon Metabolism
ICL	Isocitrate lyase	0.0	1.0 icit_c -> 1.0 succ_c + 1.0 glx_c	(SCO0982)	Anaplerotic Reactions
MALS	malate synthase	0.0	1.0 h2o_c + 1.0 glx_c + 1.0 accoa_c -> 1.0 mal_DASH_L_c + 1.0 coa_c + 1.0 h_c	(SCO6243 or SCO0983)	Anaplerotic Reactions
ME1	malic enzyme (NAD)	0.0	1.0 mal_DASH_L_c + 1.0 nad_c -> 1.0 pyr_c + 1.0 co2_c + 1.0 nadh_c	(SCO5261 or SCO2951)	Anaplerotic Reactions
ME2	malic enzyme (NADP)	0.0	1.0 mal_DASH_L_c + 1.0 nadp_c -> 1.0 pyr_c + 1.0 co2_c + 1.0 nadph_c	(SCO5261 or SCO2951)	Anaplerotic Reactions
PEPCK	phosphoenolpyruvate carboxykinase (GTP)	0.0	1.0 gtp_c + 1.0 oaa_c -> 1.0 pep_c + 1.0 co2_c + 1.0 gdp_c	(SCO4979)	Anaplerotic Reactions
PPA	inorganic diphosphatase	0.0	1.0 ppi_c + 1.0 h2o_c -> 2.0 pi_c + 1.0 h_c	(SCO3409)	Anaplerotic Reactions
PPA_1	inorganic diphosphatase (one proton translocation)	0.0	1.0 h2o_c + 1.0 ppi_c -> 2.0 pi_c + 1.0 h_e	(SCO3547)	Anaplerotic Reactions
PPC	phosphoenolpyruvate carboxylase	0.0	1.0 pep_c + 1.0 h2o_c + 1.0 co2_c -> 1.0 pi_c + 1.0 h_c + 1.0 oaa_c	(SCO3127)	Anaplerotic Reactions
4HGLSD	L-4-hydroxyglutamate semialdehyde dehydrogenase	0.0	1.0 h2o_c + 1.0 4hglusa_c + 1.0 nad_c -> 1.0 e4hglu_c + 2.0 h_c + 1.0 nadh_c	(SCO5520 or SCO3420 or SCO4828)	Arginine and Proline Metabolism
ABTA	4-aminobutyrate transaminase	0.0	1.0 akg_c + 1.0 4abut_c -> 1.0 glu_DASH_L_c + 1.0 sucsal_c	(SCO7034 or SCO7537 or SCO5676 or SCO5655 or SCO1577 or SCO1284 or SCO6769 or SCO6412 or SCO1223 or SCO3622)	Arginine and Proline Metabolism
ABUTD	Aminobutyraldehyde dehydrogenase	0.0	1.0 h2o_c + 1.0 nad_c + 1.0 4abutn_c -> 1.0 nadh_c + 2.0 h_c + 1.0 4abut_c	(SCO1706 or SCO1174 or SCO7035 or SCO1612 or SCO5657 or SCO5666 or SCO2726 or SCO5679 or SCO7139 or SCO6793 or SCO3420 or SCO7436 or SCO4828 or SCO1204 or SCO4780 or SCO6441 or SCO3486 or SCO4913)	Arginine and Proline Metabolism
ACGK	acetylglutamate kinase	0.0	1.0 acglu_c + 1.0 atp_c -> 1.0 acg5p_c + 1.0 adp_c	(SCO1578)	Arginine and Proline Metabolism
ACGS	N-acetylglutamate synthase	0.0	1.0 glu_DASH_L_c + 1.0 accoa_c -> 1.0 acglu_c + 1.0 coa_c + 1.0 h_c	(SCO1579)	Arginine and Proline Metabolism
ACOTA	acetylornithine transaminase	-1000.0	1.0 akg_c + 1.0 acorn_c <=> 1.0 glu_DASH_L_c + 1.0 acg5sa_c	(SCO7034 or SCO7537 or SCO5676 or SCO5655 or SCO1577 or SCO1284 or SCO4469 or SCO6769 or SCO6412 or SCO1865 or SCO1223)	Arginine and Proline Metabolism
ADMDC	adenosylmethionine decarboxylase	0.0	1.0 amet_c + 1.0 h_c -> 1.0 ametam_c + 1.0 co2_c	()	Arginine and Proline Metabolism
AGMD	agmatine deiminase	0.0	1.0 h2o_c + 1.0 agm_c -> 1.0 cptrc_c + 1.0 nh4_c	(SCO5527)	Arginine and Proline Metabolism
AGMT	agmatinase	0.0	1.0 agm_c + 1.0 h2o_c -> 1.0 ptrc_c + 1.0 urea_c	(SCO2770)	Arginine and Proline Metabolism
AGPR	N-acetyl-g-glutamyl-phosphate reductase	-1000.0	1.0 pi_c + 1.0 nadp_c + 1.0 acg5sa_c <=> 1.0 acg5p_c + 1.0 nadph_c + 1.0 h_c	(SCO1580)	Arginine and Proline Metabolism
AMPTASEPG	aminopeptidase (pro-gly)	0.0	1.0 h2o_c + 1.0 progly_c -> 1.0 pro_DASH_L_c + 1.0 gly_c	(SCO2018 or SCO2643 or SCO2635 or SCO2018 or SCO2643 or SCO2635)	Arginine and Proline Metabolism
APCS	aminopropylcadaverine synthase	0.0	1.0 15dap_c + 1.0 ametam_c -> 1.0 5mta_c + 1.0 h_c + 1.0 na15dap_c	(SCO2455 or SCO3655)	Arginine and Proline Metabolism
ARGD	Arginine Deiminase	0.0	1.0 arg_DASH_L_c + 1.0 h2o_c -> 1.0 citr_DASH_L_c + 1.0 nh4_c	(SCO5975 or SCO0613)	Arginine and Proline Metabolism
ARGSL	argininosuccinate lyase	-1000.0	1.0 argsuc_c <=> 1.0 arg_DASH_L_c + 1.0 fum_c	(SCO1570)	Arginine and Proline Metabolism
ARGSS	argininosuccinate synthase	0.0	1.0 citr_DASH_L_c + 1.0 asp_DASH_L_c + 1.0 atp_c -> 1.0 argsuc_c + 1.0 ppi_c + 1.0 h_c + 1.0 amp_c	(SCO7036)	Arginine and Proline Metabolism
CBPS	carbamoyl-phosphate synthase (glutamine-hydrolysing)	0.0	1.0 hco3_c + 1.0 h2o_c + 2.0 atp_c + 1.0 gln_DASH_L_c -> 1.0 cbp_c + 1.0 glu_DASH_L_c + 1.0 pi_c + 2.0 h_c + 2.0 adp_c	((SCO1483 and SCO1484))	Arginine and Proline Metabolism
CPTRCA	N-carbamoylputrescine amidase	0.0	1.0 h2o_c + 1.0 cptrc_c + 2.0 h_c -> 1.0 ptrc_c + 1.0 co2_c + 1.0 nh4_c	(SCO6414 or SCO6411)	Arginine and Proline Metabolism
DDPGA	2-dehydro-3-deoxy-phosphogluconate aldolase	-1000.0	1.0 4h2oglt_c <=> 1.0 pyr_c + 1.0 glx_c	(SCO0852 or SCO3495 or SCO3473)	Arginine and Proline Metabolism
EHGLAT	L-erythro-4-Hydroxyglutamate:2-oxoglutarate aminotransferase	0.0	1.0 akg_c + 1.0 e4hglu_c -> 1.0 glu_DASH_L_c + 1.0 4h2oglt_c	(SCO6222 or SCO4645 or SCO3658 or SCO4984 or SCO5941)	Arginine and Proline Metabolism
G5SADs	L-glutamate 5-semialdehyde dehydratase (spontaneous)	0.0	1.0 glu5sa_c -> 1.0 1pyr5c_c + 1.0 h2o_c + 1.0 h_c	(s0001)	Arginine and Proline Metabolism
G5SD	glutamate-5-semialdehyde dehydrogenase	0.0	1.0 glu5p_c + 1.0 nadph_c + 1.0 h_c -> 1.0 glu5sa_c + 1.0 nadp_c + 1.0 pi_c	(SCO2585)	Arginine and Proline Metabolism
GLU5K	glutamate 5-kinase	0.0	1.0 glu_DASH_L_c + 1.0 atp_c -> 1.0 glu5p_c + 1.0 adp_c	(SCO2587)	Arginine and Proline Metabolism
HPROb	L-hydroxyproline reductase (NADP)	0.0	1.0 1p3h5c_c + 1.0 nadph_c + 2.0 h_c -> 1.0 nadp_c + 1.0 4hpro_DASH_LT_c	(SCO3337)	Arginine and Proline Metabolism
MTAN	methylthioadenosine nucleosidase	0.0	1.0 h2o_c + 1.0 5mta_c -> 1.0 ade_c + 1.0 5mtr_c	(SCO5431)	Arginine and Proline Metabolism
OCBTi	ornithine carbamoyltransferase (irreversible)	0.0	1.0 cbp_c + 1.0 orn_c -> 1.0 citr_DASH_L_c + 1.0 h_c + 1.0 pi_c	(SCO5976)	Arginine and Proline Metabolism
ORNDC	Ornithine Decarboxylase	0.0	1.0 orn_c + 1.0 h_c -> 1.0 ptrc_c + 1.0 co2_c	(SCO6035)	Arginine and Proline Metabolism
ORNTA	ornithine transaminase	0.0	1.0 akg_c + 1.0 orn_c -> 1.0 glu5sa_c + 1.0 glu_DASH_L_c	(SCO7034 or SCO7537 or SCO5676 or SCO5655 or SCO1577 or SCO1284 or SCO6769 or SCO6412 or SCO1865 or SCO1223 or SCO3622)	Arginine and Proline Metabolism
ORNTAC	ornithine transacetylase	-1000.0	1.0 glu_DASH_L_c + 1.0 acorn_c <=> 1.0 acglu_c + 1.0 orn_c	(SCO1579)	Arginine and Proline Metabolism
P5CD	1-pyrroline-5-carboxylate dehydrogenase	0.0	1.0 1pyr5c_c + 2.0 h2o_c + 1.0 nad_c -> 1.0 glu_DASH_L_c + 1.0 nadh_c + 1.0 h_c	(SCO5520 or SCO3420 or SCO4828)	Arginine and Proline Metabolism
P5CR	pyrroline-5-carboxylate reductase	0.0	1.0 1pyr5c_c + 1.0 nadph_c + 2.0 h_c -> 1.0 pro_DASH_L_c + 1.0 nadp_c	(SCO3337)	Arginine and Proline Metabolism
PHCD	L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase	0.0	2.0 h2o_c + 1.0 1p3h5c_c + 1.0 nad_c -> 1.0 nadh_c + 1.0 e4hglu_c + 1.0 h_c	(SCO5520 or SCO3420 or SCO4828)	Arginine and Proline Metabolism
PTRCTA	Putrescine Transaminase	0.0	1.0 akg_c + 1.0 ptrc_c -> 1.0 glu_DASH_L_c + 1.0 4abutn_c	(SCO7034 or SCO7537 or SCO5676 or SCO5655 or SCO1577 or SCO1284 or SCO6769 or SCO6412 or SCO1865 or SCO1223 or SCO3622)	Arginine and Proline Metabolism
PUTA3	L-Glutamate 5-semialdehyde:NAD+ oxidoreductase	0.0	1.0 glu5sa_c + 1.0 h2o_c + 1.0 nad_c -> 1.0 glu_DASH_L_c + 1.0 nadh_c + 2.0 h_c	(SCO5520 or SCO3420 or SCO4828)	Arginine and Proline Metabolism
SSALy	succinate-semialdehyde dehydrogenase (NADP)	0.0	1.0 h2o_c + 1.0 nadp_c + 1.0 sucsal_c -> 1.0 succ_c + 1.0 nadph_c + 2.0 h_c	(SCO1706 or SCO1174 or SCO7035 or SCO1612 or SCO5657 or SCO5666 or SCO2726 or SCO5679 or SCO7139 or SCO6793 or SCO3420 or SCO7436 or SCO4828 or SCO1204 or SCO4780 or SCO6441 or SCO3486 or SCO4913 or SCO1706 or SCO1174 or SCO7035 or SCO1612 or SCO5657 or SCO5666 or SCO2726 or SCO5679 or SCO7139 or SCO6793 or SCO3420 or SCO7436 or SCO4828 or SCO1204 or SCO4780 or SCO6441 or SCO3486 or SCO4913)	Arginine and Proline Metabolism
UREA	urease	0.0	1.0 h2o_c + 1.0 urea_c + 2.0 h_c -> 1.0 co2_c + 2.0 nh4_c	((SCO1234 and SCO5526 and SCO1235 and SCO1236) or (SCO5525 and SCO1234 and SCO5526))	Arginine and Proline Metabolism
3OADPCOAT	3-oxoadipate CoA-transferase	0.0	1.0 succoa_c + 1.0 3oxoadp_c -> 1.0 succ_c + 1.0 oxadpcoa_c	((SCO6702 and SCO6703))	Benzoate Metabolism
4CMLCL	4-carboxymuconolactone decarboxylase	0.0	1.0 4cml_c + 1.0 h_c -> 1.0 5odhf2a_c + 1.0 co2_c	(SCO6697 or SCO6339)	Benzoate Metabolism
MUCCY	3-carboxy-cis,cis-muconate cycloisomerase	0.0	1.0 h_c + 1.0 CCbuttc_c -> 1.0 4cml_c	(SCO6698)	Benzoate Metabolism
OXOAEL	3-oxoadipate enol-lactone hydrolase	0.0	1.0 h2o_c + 1.0 5odhf2a_c -> 1.0 h_c + 1.0 3oxoadp_c	(SCO6697 or SCO6339)	Benzoate Metabolism
PCADYOX	protocatechuate 3,4-dioxygenase	0.0	1.0 o2_c + 1.0 34dhbz_c -> 2.0 h_c + 1.0 CCbuttc_c	((SCO6699 and SCO6700))	Benzoate Metabolism
VNTDM	vanillate:oxygen oxidoreductase (demethylating)	0.0	1.0 o2_c + 1.0 vanlt_c + 1.0 nadh_c + 1.0 h_c -> 1.0 h2o_c + 1.0 34dhbz_c + 1.0 nad_c + 1.0 fald_c	(SCO6680)	Benzoate Metabolism
AACOATi	Acetoacetyl-CoA:acetate CoA-transferase	0.0	1.0 acac_c + 1.0 coa_c + 1.0 atp_c -> 1.0 aacoa_c + 1.0 ppi_c + 1.0 amp_c	(SCO3563 or SCO1393)	Butanoate Metabolism
BDH	(R)-3-Hydroxybutanoate:NAD+ oxidoreductase	-1000.0	1.0 bhb_c + 1.0 nad_c <=> 1.0 acac_c + 1.0 nadh_c + 1.0 h_c	(SCO1012)	Butanoate Metabolism
IBMi	isobutyryl-CoA mutase (irreversible)	0.0	1.0 ibcoa_c -> 1.0 btcoa_c	((SCO4800 and SCO6833 and SCO6472 and SCO5415 and SCO6832 and SCO4869 and SCO6472) or SCO4800 or SCO6833)	Butanoate Metabolism
CDAS1	Malonyl-CoA-ACP transacylase (calcium-dependent antibiotics ACP)	-1000.0	1.0 malcoa_c + 1.0 ACPcda_c <=> 1.0 malACPcda_c + 1.0 coa_c	((SCO2387 and SCO3249))	Calcium-Dependent Antibiotics Biosynthesis
CDAS11	acyl-CoA dehydrogenase (hexanoyl-CoA)	0.0	1.0 o2_c + 1.0 hxcoa_c -> 1.0 h2o2_c + 1.0 hx2coa_c	(SCO3247)	Calcium-Dependent Antibiotics Biosynthesis
CDAS12	hexenoyl-CoA monooxygenase	0.0	1.0 o2_c + 1.0 nadph_c + 1.0 h_c + 1.0 hx2coa_c -> 1.0 h2o_c + 1.0 nadp_c + 1.0 ephxcoa_c	(SCO3245)	Calcium-Dependent Antibiotics Biosynthesis
CDAS13	4-hydroxymandelate synthase	0.0	1.0 o2_c + 1.0 34hpp_c -> 1.0 co2_c + 1.0 4hmda_c	(SCO2927 or SCO3229)	Calcium-Dependent Antibiotics Biosynthesis
CDAS14a	4-hydroxymandelate oxidase	0.0	1.0 o2_c + 1.0 4hmda_c -> 1.0 h2o2_c + 1.0 4hpglx_c	(SCO0763 or SCO3228)	Calcium-Dependent Antibiotics Biosynthesis
CDAS14b	4-hydroxymandelate oxidase	0.0	1.0 mqn9_c + 1.0 4hmda_c -> 1.0 4hpglx_c + 1.0 mql9_c	(SCO0763 or SCO3228)	Calcium-Dependent Antibiotics Biosynthesis
CDAS15	4-hydroxyphenylglycine aminotransferase	-1000.0	1.0 glu_DASH_L_c + 1.0 4hpglx_c <=> 1.0 akg_c + 1.0 4hpgly_c	(SCO3227)	Calcium-Dependent Antibiotics Biosynthesis
CDAS16	glutamate-3-methyltransferase	0.0	1.0 glu_DASH_L_c + 1.0 5mthf_c -> 1.0 meglu_c + 1.0 h_c + 1.0 thf_c	(SCO3215)	Calcium-Dependent Antibiotics Biosynthesis
CDAS17	calcium-dependent antibiotics non-ribosomal peptide synthetase	0.0	1.0 meglu_c + 11.0 atp_c + 3.0 asp_DASH_L_c + 1.0 thr_DASH_L_c + 1.0 ephxcoa_c + 1.0 ser_DASH_L_c + 1.0 asn_DASH_L_c + 1.0 4hpgly_c + 1.0 gly_c + 2.0 trp_DASH_L_c -> 1.0 CDAint1_c + 11.0 ppi_c + 1.0 coa_c + 11.0 h_c + 11.0 amp_c	((SCO5891 and SCO3230 and SCO3231 and SCO3232 and SCO6431 and SCO6432 and SCO0492 and SCO7683 and SCO7682 and SCO0311 and SCO6196 and SCO5891 and SCO3230 and SCO3231 and SCO3232 and SCO6431 and SCO6432 and SCO0492 and SCO7683 and SCO7682 and SCO5891 and SCO3230 and SCO3231 and SCO3232 and SCO6431 and SCO6432 and SCO0492 and SCO7683 and SCO7682))	Calcium-Dependent Antibiotics Biosynthesis
CDAS18	asparagine oxygenase (calcium-dependent antibiotics)	0.0	1.0 akg_c + 1.0 o2_c + 1.0 CDAint1_c -> 1.0 succ_c + 1.0 co2_c + 1.0 CDAint2_c	(SCO2693 or SCO3236)	Calcium-Dependent Antibiotics Biosynthesis
CDAS19	3-hydroxyasparagine phosphotransferase (calcium-dependent antibiotics)	0.0	1.0 CDAint2_c + 1.0 atp_c -> 1.0 CDA_c + 1.0 h_c + 1.0 adp_c	(SCO7251 or SCO3234)	Calcium-Dependent Antibiotics Biosynthesis
CDAS2	beta-ketoacyl-ACP synthase (2) (calcium-dependent antibiotics ACP)	0.0	1.0 malACPcda_c + 1.0 h_c + 1.0 accoa_c -> 1.0 actACPcda_c + 1.0 co2_c + 1.0 coa_c	((SCO2388 and SCO5888 and SCO3246 and SCO6564 and SCO1271 and SCO3249))	Calcium-Dependent Antibiotics Biosynthesis
CDAS3	3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0)	-1000.0	1.0 actACPcda_c + 1.0 nadph_c + 1.0 h_c <=> 1.0 nadp_c + 1.0 3haACPcda_c	(SCO0737 or SCO5086 or SCO1611 or SCO4501 or SCO1346 or SCO1335 or SCO1815 or SCO0111 or SCO1681 or SCO6282 or SCO0737 or SCO7810 or SCO5086 or SCO6249 or SCO0365 or SCO4501 or SCO1346 or SCO1335 or SCO0256 or SCO1815 or SCO4681 or SCO0330 or SCO4168 or SCO1681 or SCO1831 or SCO0111 or SCO6282 or SCO6264 or SCO7810 or SCO6249 or SCO1346 or SCO1335 or SCO4681 or SCO0330 or SCO7266 or SCO5237)	Calcium-Dependent Antibiotics Biosynthesis
CDAS5x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C4:0)	0.0	1.0 but2eACPcda_c + 1.0 nadh_c + 1.0 h_c -> 1.0 butACPcda_c + 1.0 nad_c	(SCO1814)	Calcium-Dependent Antibiotics Biosynthesis
CDAS5y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)	0.0	1.0 but2eACPcda_c + 1.0 nadph_c + 1.0 h_c -> 1.0 nadp_c + 1.0 butACPcda_c	(SCO1814)	Calcium-Dependent Antibiotics Biosynthesis
CDAS6	3-oxoacyl-[acyl-carrier-protein] synthase (n-C6:0)	0.0	1.0 malACPcda_c + 1.0 h_c + 1.0 butACPcda_c -> 1.0 ACPcda_c + 1.0 co2_c + 1.0 3ohexACPcda_c	(SCO2390 or SCO5886 or SCO5087 or SCO3248 or SCO5318 or SCO1266 or SCO0548)	Calcium-Dependent Antibiotics Biosynthesis
CDAS7	3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0)	-1000.0	1.0 3ohexACPcda_c + 1.0 nadph_c + 1.0 h_c <=> 1.0 nadp_c + 1.0 3hhexACPcda_c	(SCO0737 or SCO5086 or SCO1611 or SCO4501 or SCO1346 or SCO1335 or SCO1815 or SCO0111 or SCO1681 or SCO6282 or SCO0737 or SCO7810 or SCO5086 or SCO6249 or SCO0365 or SCO4501 or SCO1346 or SCO1335 or SCO0256 or SCO1815 or SCO4681 or SCO0330 or SCO4168 or SCO1681 or SCO1831 or SCO0111 or SCO6282 or SCO6264 or SCO7810 or SCO6249 or SCO1346 or SCO1335 or SCO4681 or SCO0330 or SCO7266 or SCO5237)	Calcium-Dependent Antibiotics Biosynthesis
CDAS9x	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C6:0)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 thex2eACPcda_c -> 1.0 hexACPcda_c + 1.0 nad_c	(SCO1814)	Calcium-Dependent Antibiotics Biosynthesis
CDAS9y	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C6:0)	0.0	1.0 nadph_c + 1.0 h_c + 1.0 thex2eACPcda_c -> 1.0 nadp_c + 1.0 hexACPcda_c	(SCO1814)	Calcium-Dependent Antibiotics Biosynthesis
3HAD100	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)	0.0	1.0 3hdecACP_c -> 1.0 tdec2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD110	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C11:0)	0.0	1.0 3hundcaACP_c -> 1.0 h2o_c + 1.0 tundca2eACP_c	()	Cell Envelope Biosynthesis
3HAD120	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0)	0.0	1.0 3hddecACP_c -> 1.0 h2o_c + 1.0 tddec2eACP_c	()	Cell Envelope Biosynthesis
3HAD121	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1)	0.0	1.0 3hcddec5eACP_c -> 1.0 h2o_c + 1.0 t3c5ddeceACP_c	()	Cell Envelope Biosynthesis
3HAD130	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C13:0)	0.0	1.0 3htridcaACP_c -> 1.0 ttridca2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD140	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0)	0.0	1.0 3hmrsACP_c -> 1.0 h2o_c + 1.0 tmrs2eACP_c	()	Cell Envelope Biosynthesis
3HAD141	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1)	0.0	1.0 3hcmrs7eACP_c -> 1.0 h2o_c + 1.0 t3c7mrseACP_c	()	Cell Envelope Biosynthesis
3HAD150	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C15:0)	0.0	1.0 3hptdcaACP_c -> 1.0 h2o_c + 1.0 tptdca2eACP_c	()	Cell Envelope Biosynthesis
3HAD160	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0)	0.0	1.0 3hpalmACP_c -> 1.0 h2o_c + 1.0 tpalm2eACP_c	()	Cell Envelope Biosynthesis
3HAD161	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1)	0.0	1.0 3hcpalm9eACP_c -> 1.0 h2o_c + 1.0 t3c9palmeACP_c	()	Cell Envelope Biosynthesis
3HAD50	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C5:0)	0.0	1.0 3hptnACP_c -> 1.0 h2o_c + 1.0 tptn2eACP_c	()	Cell Envelope Biosynthesis
3HAD60	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0)	0.0	1.0 3hhexACP_c -> 1.0 thex2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD70	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C7:0)	0.0	1.0 3hhepACP_c -> 1.0 thep2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD80	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)	0.0	1.0 3hoctACP_c -> 1.0 h2o_c + 1.0 toct2eACP_c	()	Cell Envelope Biosynthesis
3HAD90	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C9:0)	0.0	1.0 3hnonACP_c -> 1.0 h2o_c + 1.0 tnon2eACP_c	()	Cell Envelope Biosynthesis
3HADai110	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C11:0)	0.0	1.0 3haiC11ACP_c -> 1.0 h2o_c + 1.0 taiC112eACP_c	()	Cell Envelope Biosynthesis
3HADai130	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C13:0)	0.0	1.0 3haiC13ACP_c -> 1.0 h2o_c + 1.0 taiC132eACP_c	()	Cell Envelope Biosynthesis
3HADai150	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C15:0)	0.0	1.0 3haiC15ACP_c -> 1.0 h2o_c + 1.0 taiC152eACP_c	()	Cell Envelope Biosynthesis
3HADai170	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C17:0)	0.0	1.0 3haiC17ACP_c -> 1.0 taiC172eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HADai70	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C7:0)	0.0	1.0 3haiC7ACP_c -> 1.0 h2o_c + 1.0 taiC72eACP_c	()	Cell Envelope Biosynthesis
3HADai90	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C9:0)	0.0	1.0 3haiC9ACP_c -> 1.0 taiC92eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
